Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,City,State,Region,Product ID,Sub-Category,Product Name,Sales,Quantity,Notmalized Quantity,Discount,Profit,Order Ship Difference,Order Year,Order Month,Ord_Month_Name,Unit Price,Price Category,Profit Ratio,Profit Ratio Category,Unit Profit Ratio,Quarter,Year-Quarter
CA-2016-146325,12/14/2016,12/17/2016,First Class,David Smith,Corporate,San Diego,California,West,FUR-CH-10001146,Chairs,"Global Task Chair, Black",81.424,2,0.142857143,0.2,-9.1602,3,2016,12,Dec,40.712,Low Price,-0.1125,Loss,-0.05625,Q4,2016 Q4
CA-2014-131009,3/1/2014,3/5/2014,Standard Class,Shahid Collister,Consumer,El Paso,Texas,Central,FUR-CH-10001270,Chairs,Harbour Creations Steel Folding Chair,362.25,6,0.428571429,0.3,0,4,2014,3,Mar,60.375,Low Price,0,Loss,0,Q1,2014 Q1
CA-2014-131009,3/1/2014,3/5/2014,Standard Class,Shahid Collister,Consumer,El Paso,Texas,Central,FUR-FU-10001095,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.552,6,0.428571429,0.6,-34.9536,4,2014,3,Mar,10.592,Low Price,-0.55,Loss,-0.091666667,Q1,2014 Q1
CA-2017-131807,10/5/2017,10/10/2017,Standard Class,Greg Guthrie,Corporate,Chico,California,West,FUR-CH-10001190,Chairs,Global Deluxe High-Back Office Chair in Storm,435.168,4,0.285714286,0.2,-59.8356,5,2017,10,Oct,108.792,Medium Price,-0.1375,Loss,-0.034375,Q4,2017 Q4
CA-2017-131807,10/5/2017,10/10/2017,Standard Class,Greg Guthrie,Corporate,Chico,California,West,FUR-FU-10004666,Furnishings,DAX Clear Channel Poster Frame,72.9,5,0.357142857,0,26.973,5,2017,10,Oct,14.58,Low Price,0.37,Medium Profit,0.074,Q4,2017 Q4
CA-2017-131807,10/5/2017,10/10/2017,Standard Class,Greg Guthrie,Corporate,Chico,California,West,FUR-TA-10004086,Tables,KI Adjustable-Height Table,206.352,3,0.214285714,0.2,5.1588,5,2017,10,Oct,68.784,Low Price,0.025,Low Profit,0.008333333,Q4,2017 Q4
CA-2016-157707,10/10/2016,10/12/2016,First Class,Corey Catlett,Corporate,Denver,Colorado,West,FUR-BO-10001567,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",90.882,3,0.214285714,0.7,-190.8522,2,2016,10,Oct,30.294,Low Price,-2.1,Loss,-0.7,Q4,2016 Q4
CA-2016-157707,10/10/2016,10/12/2016,First Class,Corey Catlett,Corporate,Denver,Colorado,West,FUR-CH-10004853,Chairs,"Global Manager's Adjustable Task Chair, Storm",120.784,1,0.071428571,0.2,13.5882,2,2016,10,Oct,120.784,Medium Price,0.1125,Low Profit,0.1125,Q4,2016 Q4
US-2015-126753,8/16/2015,8/20/2015,Standard Class,Sung Pak,Corporate,Philadelphia,Pennsylvania,East,FUR-FU-10001488,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",254.352,3,0.214285714,0.2,0,4,2015,8,Aug,84.784,Low Price,0,Loss,0,Q3,2015 Q3
CA-2014-113383,9/10/2014,9/13/2014,First Class,Sandra Flanagan,Consumer,Clifton,New Jersey,East,FUR-FU-10001986,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",254.9,5,0.357142857,0,76.47,3,2014,9,Sep,50.98,Low Price,0.3,Medium Profit,0.06,Q3,2014 Q3
US-2015-165743,11/20/2015,11/23/2015,Second Class,Michelle Moray,Consumer,Aurora,Colorado,West,FUR-BO-10002268,Bookcases,Sauder Barrister Bookcases,145.764,6,0.428571429,0.7,-247.7988,3,2015,11,Nov,24.294,Low Price,-1.7,Loss,-0.283333333,Q4,2015 Q4
US-2017-105998,11/3/2017,11/5/2017,First Class,Clay Rozendal,Home Office,San Diego,California,West,FUR-TA-10001095,Tables,Chromcraft Round Conference Tables,1673.184,12,0.857142857,0.2,20.9148,2,2017,11,Nov,139.432,Medium Price,0.0125,Low Profit,0.001041667,Q4,2017 Q4
US-2014-148194,5/4/2014,5/7/2014,First Class,Bill Shonely,Corporate,Seattle,Washington,West,FUR-FU-10001852,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",12.18,7,0.5,0,3.8976,3,2014,5,May,1.74,Low Price,0.32,Medium Profit,0.045714286,Q2,2014 Q2
CA-2014-143210,12/1/2014,12/3/2014,First Class,Anna Andreadi,Consumer,Lowell,Massachusetts,East,FUR-FU-10003878,Furnishings,"Linden 10"" Round Wall Clock, Black",45.84,3,0.214285714,0,15.5856,2,2014,12,Dec,15.28,Low Price,0.34,Medium Profit,0.113333333,Q4,2014 Q4
CA-2014-143210,12/1/2014,12/3/2014,First Class,Anna Andreadi,Consumer,Lowell,Massachusetts,East,FUR-FU-10002268,Furnishings,Ultra Door Push Plate,9.82,2,0.142857143,0,3.2406,2,2014,12,Dec,4.91,Low Price,0.33,Medium Profit,0.165,Q4,2014 Q4
CA-2015-110863,11/17/2015,11/24/2015,Standard Class,Anna Andreadi,Consumer,Oklahoma City,Oklahoma,Central,FUR-CH-10002073,Chairs,Hon Olson Stacker Chairs,1323.9,5,0.357142857,0,383.931,7,2015,11,Nov,264.78,High Price,0.29,Medium Profit,0.058,Q4,2015 Q4
CA-2017-120168,5/25/2017,5/25/2017,Same Day,Trudy Brown,Consumer,New York City,New York,East,FUR-FU-10000732,Furnishings,Eldon 200 Class Desk Accessories,18.84,3,0.214285714,0,6.0288,0,2017,5,May,6.28,Low Price,0.32,Medium Profit,0.106666667,Q2,2017 Q2
US-2014-131870,9/9/2014,9/11/2014,First Class,Nicole Fjeld,Home Office,Lancaster,Ohio,East,FUR-FU-10002501,Furnishings,Nu-Dell Executive Frame,60.672,6,0.428571429,0.2,12.8928,2,2014,9,Sep,10.112,Low Price,0.2125,Medium Profit,0.035416667,Q3,2014 Q3
CA-2014-129189,7/21/2014,7/25/2014,Standard Class,Harry Marie,Corporate,Dallas,Texas,Central,FUR-CH-10004997,Chairs,Hon Every-Day Series Multi-Task Chairs,657.93,5,0.357142857,0.3,-93.99,4,2014,7,Jul,131.586,Medium Price,-0.142857143,Loss,-0.028571429,Q3,2014 Q3
CA-2015-132465,9/11/2015,9/15/2015,Second Class,Don Miller,Corporate,New York City,New York,East,FUR-FU-10000277,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,210.68,2,0.142857143,0,50.5632,4,2015,9,Sep,105.34,Medium Price,0.24,Medium Profit,0.12,Q3,2015 Q3
CA-2016-158806,1/7/2016,1/11/2016,Standard Class,Neoma Murray,Consumer,Amarillo,Texas,Central,FUR-FU-10004270,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",23.076,3,0.214285714,0.6,-10.9611,4,2016,1,Jan,7.692,Low Price,-0.475,Loss,-0.158333333,Q1,2016 Q1
CA-2015-119690,6/25/2015,6/28/2015,First Class,Mark Van Huff,Consumer,Houston,Texas,Central,FUR-FU-10004587,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",75.384,9,0.642857143,0.6,-20.7306,3,2015,6,Jun,8.376,Low Price,-0.275,Loss,-0.030555556,Q2,2015 Q2
CA-2017-109393,6/30/2017,7/2/2017,Second Class,John Castell,Consumer,Los Angeles,California,West,FUR-BO-10003966,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",435.999,3,0.214285714,0.15,5.1294,2,2017,6,Jun,145.333,Medium Price,0.011764706,Low Profit,0.003921569,Q2,2017 Q2
CA-2017-121489,8/21/2017,8/25/2017,Second Class,Candace McMahon,Corporate,Seattle,Washington,West,FUR-CH-10004698,Chairs,"Padded Folding Chairs, Black, 4/Carton",388.704,6,0.428571429,0.2,38.8704,4,2017,8,Aug,64.784,Low Price,0.1,Low Profit,0.016666667,Q3,2017 Q3
US-2017-133081,3/11/2017,3/15/2017,Standard Class,Paul Van Hugh,Home Office,Cambridge,Massachusetts,East,FUR-FU-10001379,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",26.72,1,0.071428571,0,11.7568,4,2017,3,Mar,26.72,Low Price,0.44,Medium Profit,0.44,Q1,2017 Q1
CA-2014-144974,9/26/2014,9/30/2014,Standard Class,Craig Molinari,Corporate,Philadelphia,Pennsylvania,East,FUR-FU-10001095,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,21.184,1,0.071428571,0.2,4.7664,4,2014,9,Sep,21.184,Low Price,0.225,Medium Profit,0.225,Q3,2014 Q3
CA-2015-121188,8/28/2015,9/4/2015,Standard Class,Cassandra Brandow,Consumer,Los Angeles,California,West,FUR-BO-10004695,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,307.666,2,0.142857143,0.15,28.9568,7,2015,8,Aug,153.833,Medium Price,0.094117647,Low Profit,0.047058824,Q3,2015 Q3
CA-2015-121188,8/28/2015,9/4/2015,Standard Class,Cassandra Brandow,Consumer,Los Angeles,California,West,FUR-FU-10003981,Furnishings,Eldon Wave Desk Accessories,4.16,2,0.142857143,0,1.7472,7,2015,8,Aug,2.08,Low Price,0.42,Medium Profit,0.21,Q3,2015 Q3
US-2015-160563,10/20/2015,10/24/2015,Standard Class,Noel Staavos,Corporate,San Francisco,California,West,FUR-FU-10001731,Furnishings,Acrylic Self-Standing Desk Frames,16.02,6,0.428571429,0,6.0876,4,2015,10,Oct,2.67,Low Price,0.38,Medium Profit,0.063333333,Q4,2015 Q4
CA-2017-151750,1/1/2017,1/5/2017,Standard Class,Janet Martin,Consumer,Huntsville,Texas,Central,FUR-FU-10002116,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",141.42,5,0.357142857,0.6,-187.3815,4,2017,1,Jan,28.284,Low Price,-1.325,Loss,-0.265,Q1,2017 Q1
CA-2017-151750,1/1/2017,1/5/2017,Standard Class,Janet Martin,Consumer,Huntsville,Texas,Central,FUR-CH-10003199,Chairs,Office Star - Contemporary Task Swivel Chair,310.744,4,0.285714286,0.3,-26.6352,4,2017,1,Jan,77.686,Low Price,-0.085714286,Loss,-0.021428571,Q1,2017 Q1
CA-2015-106187,6/23/2015,6/29/2015,Standard Class,Randy Ferguson,Corporate,East Point,Georgia,South,FUR-FU-10000794,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",27.42,3,0.214285714,0,9.3228,6,2015,6,Jun,9.14,Low Price,0.34,Medium Profit,0.113333333,Q2,2015 Q2
CA-2016-105753,10/20/2016,10/26/2016,Standard Class,Lindsay Castell,Home Office,Arlington,Virginia,South,FUR-FU-10000246,Furnishings,Aluminum Document Frame,61.1,5,0.357142857,0,18.33,6,2016,10,Oct,12.22,Low Price,0.3,Medium Profit,0.06,Q4,2016 Q4
CA-2017-133046,7/27/2017,8/1/2017,Second Class,Dennis Kane,Consumer,Seattle,Washington,West,FUR-FU-10001940,Furnishings,Staple-based wall hangings,23.88,3,0.214285714,0,10.5072,5,2017,7,Jul,7.96,Low Price,0.44,Medium Profit,0.146666667,Q3,2017 Q3
CA-2017-159149,2/17/2017,2/19/2017,First Class,Cyra Reiten,Home Office,Houston,Texas,Central,FUR-BO-10001601,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",89.0664,1,0.071428571,0.32,-17.0274,2,2017,2,Feb,89.0664,Low Price,-0.191176471,Loss,-0.191176471,Q1,2017 Q1
US-2017-167570,12/8/2017,12/15/2017,Standard Class,Emily Grady,Consumer,Philadelphia,Pennsylvania,East,FUR-CH-10003396,Chairs,Global Deluxe Steno Chair,215.544,4,0.285714286,0.3,-58.5048,7,2017,12,Dec,53.886,Low Price,-0.271428571,Loss,-0.067857143,Q4,2017 Q4
CA-2017-160122,11/18/2017,11/23/2017,Standard Class,Russell D'Ascenzo,Consumer,Chicago,Illinois,Central,FUR-CH-10000422,Chairs,Global Highback Leather Tilter in Burgundy,127.386,2,0.142857143,0.3,-25.4772,5,2017,11,Nov,63.693,Low Price,-0.2,Loss,-0.1,Q4,2017 Q4
CA-2016-130393,12/1/2016,12/3/2016,Second Class,John Murray,Consumer,San Angelo,Texas,Central,FUR-CH-10002647,Chairs,"Situations Contoured Folding Chairs, 4/Set",248.43,5,0.357142857,0.3,-17.745,2,2016,12,Dec,49.686,Low Price,-0.071428571,Loss,-0.014285714,Q4,2016 Q4
CA-2016-130393,12/1/2016,12/3/2016,Second Class,John Murray,Consumer,San Angelo,Texas,Central,FUR-CH-10004477,Chairs,"Global Push Button Manager's Chair, Indigo",85.246,2,0.142857143,0.3,-1.2178,2,2016,12,Dec,42.623,Low Price,-0.014285714,Loss,-0.007142857,Q4,2016 Q4
CA-2017-101014,8/29/2017,9/4/2017,Standard Class,Rick Wilson,Corporate,Los Angeles,California,West,FUR-FU-10003374,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,148.02,3,0.214285714,0,41.4456,6,2017,8,Aug,49.34,Low Price,0.28,Medium Profit,0.093333333,Q3,2017 Q3
US-2017-106551,7/22/2017,7/27/2017,Standard Class,Eric Barreto,Consumer,Chicago,Illinois,Central,FUR-CH-10004997,Chairs,Hon Every-Day Series Multi-Task Chairs,526.344,4,0.285714286,0.3,-75.192,5,2017,7,Jul,131.586,Medium Price,-0.142857143,Loss,-0.035714286,Q3,2017 Q3
CA-2016-116722,11/11/2016,11/16/2016,Standard Class,Liz Pelletier,Consumer,San Francisco,California,West,FUR-FU-10001934,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0.142857143,0,10.9096,5,2016,11,Nov,20.98,Low Price,0.26,Medium Profit,0.13,Q4,2016 Q4
CA-2016-116722,11/11/2016,11/16/2016,Standard Class,Liz Pelletier,Consumer,San Francisco,California,West,FUR-CH-10004997,Chairs,Hon Every-Day Series Multi-Task Chairs,451.152,3,0.214285714,0.2,0,5,2016,11,Nov,150.384,Medium Price,0,Loss,0,Q4,2016 Q4
US-2017-150070,9/7/2017,9/12/2017,Standard Class,Joseph Airdo,Consumer,Modesto,California,West,FUR-CH-10004860,Chairs,Global Low Back Tilter Chair,161.568,2,0.142857143,0.2,-28.2744,5,2017,9,Sep,80.784,Low Price,-0.175,Loss,-0.0875,Q3,2017 Q3
CA-2017-157350,8/26/2017,9/1/2017,Standard Class,Darren Powers,Consumer,Chicago,Illinois,Central,FUR-FU-10000222,Furnishings,"Seth Thomas 16"" Steel Case Clock",64.96,5,0.357142857,0.6,-43.848,6,2017,8,Aug,12.992,Low Price,-0.675,Loss,-0.135,Q3,2017 Q3
CA-2015-131352,10/8/2015,10/13/2015,Standard Class,Gene Hale,Corporate,Dallas,Texas,Central,FUR-FU-10003708,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",72.78,3,0.214285714,0.6,-70.9605,5,2015,10,Oct,24.26,Low Price,-0.975,Loss,-0.325,Q4,2015 Q4
CA-2016-118073,8/12/2016,8/16/2016,Standard Class,Cindy Schnelling,Corporate,Lakeland,Florida,South,FUR-TA-10002533,Tables,BPI Conference Tables,562.2925,7,0.5,0.45,-255.5875,4,2016,8,Aug,80.3275,Low Price,-0.454545455,Loss,-0.064935065,Q3,2016 Q3
CA-2014-103219,11/9/2014,11/13/2014,Standard Class,Benjamin Farhat,Home Office,New York City,New York,East,FUR-FU-10004091,Furnishings,"Eldon 200 Class Desk Accessories, Black",56.52,9,0.642857143,0,21.4776,4,2014,11,Nov,6.28,Low Price,0.38,Medium Profit,0.042222222,Q4,2014 Q4
CA-2016-100993,2/5/2016,2/10/2016,Standard Class,Annie Zypern,Consumer,San Diego,California,West,FUR-TA-10001095,Tables,Chromcraft Round Conference Tables,557.728,4,0.285714286,0.2,6.9716,5,2016,2,Feb,139.432,Medium Price,0.0125,Low Profit,0.003125,Q1,2016 Q1
CA-2014-167997,1/26/2014,1/29/2014,First Class,Carol Adams,Corporate,Rapid City,South Dakota,Central,FUR-BO-10004409,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",141.96,2,0.142857143,0,39.7488,3,2014,1,Jan,70.98,Low Price,0.28,Medium Profit,0.14,Q1,2014 Q1
CA-2016-131296,10/4/2016,10/9/2016,Standard Class,Melanie Seite,Consumer,Baltimore,Maryland,East,FUR-TA-10002622,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",239.372,2,0.142857143,0.3,-23.9372,5,2016,10,Oct,119.686,Medium Price,-0.1,Loss,-0.05,Q4,2016 Q4
CA-2016-134138,2/16/2016,2/20/2016,Standard Class,John Dryer,Consumer,Belleville,New Jersey,East,FUR-CH-10001545,Chairs,Hon Comfortask Task/Swivel Chairs,227.96,2,0.142857143,0,36.4736,4,2016,2,Feb,113.98,Medium Price,0.16,Low Profit,0.08,Q1,2016 Q1
CA-2015-168207,11/2/2015,11/6/2015,Standard Class,Liz Thompson,Consumer,San Diego,California,West,FUR-FU-10004909,Furnishings,Contemporary Wood/Metal Frame,96.96,6,0.428571429,0,33.936,4,2015,11,Nov,16.16,Low Price,0.35,Medium Profit,0.058333333,Q4,2015 Q4
CA-2015-168207,11/2/2015,11/6/2015,Standard Class,Liz Thompson,Consumer,San Diego,California,West,FUR-BO-10004357,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,512.499,3,0.214285714,0.15,-30.147,4,2015,11,Nov,170.833,Medium Price,-0.058823529,Loss,-0.019607843,Q4,2015 Q4
CA-2016-144148,7/31/2016,8/5/2016,Standard Class,Anna Hberlin,Corporate,San Francisco,California,West,FUR-TA-10002774,Tables,Laminate Occasional Tables,863.128,7,0.5,0.2,-32.3673,5,2016,7,Jul,123.304,Medium Price,-0.0375,Loss,-0.005357143,Q3,2016 Q3
CA-2017-107174,11/6/2017,11/13/2017,Standard Class,Adam Bellavance,Home Office,Seattle,Washington,West,FUR-TA-10004575,Tables,Hon 5100 Series Wood Tables,2036.86,7,0.5,0,366.6348,7,2017,11,Nov,290.98,High Price,0.18,Low Profit,0.025714286,Q4,2017 Q4
CA-2017-107174,11/6/2017,11/13/2017,Standard Class,Adam Bellavance,Home Office,Seattle,Washington,West,FUR-CH-10003312,Chairs,Hon 2090 ÒPillow SoftÓ Series Mid Back Swivel/Tilt Chairs,449.568,2,0.142857143,0.2,-73.0548,7,2017,11,Nov,224.784,High Price,-0.1625,Loss,-0.08125,Q4,2017 Q4
CA-2015-112767,8/2/2015,8/6/2015,Standard Class,Darren Koutras,Consumer,Springfield,Oregon,West,FUR-TA-10003469,Tables,Balt Split Level Computer Training Table,277.5,4,0.285714286,0.5,-188.7,4,2015,8,Aug,69.375,Low Price,-0.68,Loss,-0.17,Q3,2015 Q3
CA-2015-119879,11/21/2015,11/25/2015,Standard Class,Shahid Shariari,Consumer,Philadelphia,Pennsylvania,East,FUR-TA-10002958,Tables,"Bevis Oval Conference Table, Walnut",1252.704,8,0.571428571,0.4,-480.2032,4,2015,11,Nov,156.588,Medium Price,-0.383333333,Loss,-0.047916667,Q4,2015 Q4
CA-2017-155642,5/18/2017,5/22/2017,Standard Class,Brendan Murry,Corporate,Chicago,Illinois,Central,FUR-FU-10004973,Furnishings,Flat Face Poster Frame,22.608,3,0.214285714,0.6,-10.1736,4,2017,5,May,7.536,Low Price,-0.45,Loss,-0.15,Q2,2017 Q2
CA-2017-155642,5/18/2017,5/22/2017,Standard Class,Brendan Murry,Corporate,Chicago,Illinois,Central,FUR-FU-10001918,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,1.892,1,0.071428571,0.6,-0.9933,4,2017,5,May,1.892,Low Price,-0.525,Loss,-0.525,Q2,2017 Q2
CA-2015-136728,9/13/2015,9/17/2015,Second Class,Arthur Gainer,Consumer,Chicago,Illinois,Central,FUR-CH-10003817,Chairs,"Global Value Steno Chair, Gray",170.072,4,0.285714286,0.3,-12.148,4,2015,9,Sep,42.518,Low Price,-0.071428571,Loss,-0.017857143,Q3,2015 Q3
US-2017-155866,11/17/2017,11/21/2017,Standard Class,Christopher Conant,Consumer,New York City,New York,East,FUR-FU-10004091,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76,4,0.285714286,0,76.9816,4,2017,11,Nov,46.94,Low Price,0.41,Medium Profit,0.1025,Q4,2017 Q4
CA-2015-141327,11/30/2015,12/3/2015,First Class,Lena Radford,Consumer,Durham,North Carolina,South,FUR-FU-10000576,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,335.744,2,0.142857143,0.2,25.1808,3,2015,11,Nov,167.872,Medium Price,0.075,Low Profit,0.0375,Q4,2015 Q4
CA-2015-114811,11/8/2015,11/8/2015,Same Day,Keith Dawkins,Corporate,New York City,New York,East,FUR-FU-10002240,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,11.82,3,0.214285714,0,4.728,0,2015,11,Nov,3.94,Low Price,0.4,Medium Profit,0.133333333,Q4,2015 Q4
CA-2015-114811,11/8/2015,11/8/2015,Same Day,Keith Dawkins,Corporate,New York City,New York,East,FUR-CH-10003746,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,577.764,2,0.142857143,0.1,115.5528,0,2015,11,Nov,288.882,High Price,0.2,Low Profit,0.1,Q4,2015 Q4
CA-2015-122266,4/26/2015,4/30/2015,Standard Class,Sue Ann Reed,Consumer,Daytona Beach,Florida,South,FUR-TA-10000577,Tables,Bretford CR4500 Series Slim Rectangular Table,191.5155,1,0.071428571,0.45,-76.6062,4,2015,4,Apr,191.5155,Medium Price,-0.4,Loss,-0.4,Q2,2015 Q2
CA-2016-116337,11/7/2016,11/12/2016,Standard Class,Michael Chen,Consumer,Dallas,Texas,Central,FUR-FU-10002030,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",44.46,5,0.357142857,0.6,-17.784,5,2016,11,Nov,8.892,Low Price,-0.4,Loss,-0.08,Q4,2016 Q4
CA-2014-120775,10/3/2014,10/7/2014,Standard Class,Russell D'Ascenzo,Consumer,Dallas,Texas,Central,FUR-FU-10000758,Furnishings,DAX Natural Wood-Tone Poster Frame,31.776,3,0.214285714,0.6,-19.0656,4,2014,10,Oct,10.592,Low Price,-0.6,Loss,-0.2,Q4,2014 Q4
CA-2016-123050,4/4/2016,4/8/2016,Second Class,Becky Castell,Home Office,Troy,New York,East,FUR-FU-10000723,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",82.64,2,0.142857143,0,7.4376,4,2016,4,Apr,41.32,Low Price,0.09,Low Profit,0.045,Q2,2016 Q2
CA-2016-162355,6/30/2016,7/2/2016,Second Class,Philip Fox,Consumer,Sandy Springs,Georgia,South,FUR-BO-10004695,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1266.86,7,0.5,0,291.3778,2,2016,6,Jun,180.98,Medium Price,0.23,Medium Profit,0.032857143,Q2,2016 Q2
CA-2017-102204,5/1/2017,5/6/2017,Standard Class,Caroline Jumper,Consumer,Jacksonville,Florida,South,FUR-TA-10001889,Tables,Bush Advantage Collection Racetrack Conference Table,933.262,4,0.285714286,0.45,-458.1468,5,2017,5,May,233.3155,High Price,-0.490909091,Loss,-0.122727273,Q2,2017 Q2
CA-2017-102204,5/1/2017,5/6/2017,Standard Class,Caroline Jumper,Consumer,Jacksonville,Florida,South,FUR-CH-10002024,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,5,0.357142857,0.2,0,5,2017,5,May,560.784,High Price,0,Loss,0,Q2,2017 Q2
CA-2017-103065,10/20/2017,10/20/2017,Same Day,Pete Takahito,Consumer,Jacksonville,Florida,South,FUR-FU-10000175,Furnishings,DAX Wood Document Frame.,43.936,4,0.285714286,0.2,6.0412,0,2017,10,Oct,10.984,Low Price,0.1375,Low Profit,0.034375,Q4,2017 Q4
CA-2014-109897,8/12/2014,8/16/2014,Standard Class,Ben Wallace,Consumer,San Francisco,California,West,FUR-FU-10002878,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",85.44,3,0.214285714,0,31.6128,4,2014,8,Aug,28.48,Low Price,0.37,Medium Profit,0.123333333,Q3,2014 Q3
CA-2015-140221,3/5/2015,3/9/2015,Second Class,Maribeth Schnelling,Consumer,Chicago,Illinois,Central,FUR-FU-10000023,Furnishings,Eldon Wave Desk Accessories,4.712,2,0.142857143,0.6,-1.8848,4,2015,3,Mar,2.356,Low Price,-0.4,Loss,-0.2,Q1,2015 Q1
CA-2017-121790,1/30/2017,2/6/2017,Standard Class,Liz Preis,Consumer,Aurora,Illinois,Central,FUR-TA-10003469,Tables,Balt Split Level Computer Training Table,69.375,1,0.071428571,0.5,-47.175,7,2017,1,Jan,69.375,Low Price,-0.68,Loss,-0.68,Q1,2017 Q1
CA-2016-169670,12/25/2016,12/31/2016,Standard Class,Joe Elijah,Consumer,New York City,New York,East,FUR-CH-10002331,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,2563.056,8,0.571428571,0.1,313.2624,6,2016,12,Dec,320.382,High Price,0.122222222,Low Profit,0.015277778,Q4,2016 Q4
CA-2016-139549,10/20/2016,10/25/2016,Standard Class,Muhammed Yedwab,Corporate,El Cajon,California,West,FUR-CH-10001802,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,387.136,4,0.285714286,0.2,4.8392,5,2016,10,Oct,96.784,Low Price,0.0125,Low Profit,0.003125,Q4,2016 Q4
CA-2017-134810,5/9/2017,5/10/2017,First Class,Matt Connell,Corporate,Jacksonville,North Carolina,South,FUR-CH-10001270,Chairs,Harbour Creations Steel Folding Chair,207,3,0.214285714,0.2,25.875,1,2017,5,May,69,Low Price,0.125,Low Profit,0.041666667,Q2,2017 Q2
CA-2015-154284,12/21/2015,12/26/2015,Second Class,Sam Zeldin,Home Office,Saint Charles,Illinois,Central,FUR-FU-10003039,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",51.756,3,0.214285714,0.6,-33.6414,5,2015,12,Dec,17.252,Low Price,-0.65,Loss,-0.216666667,Q4,2015 Q4
US-2015-158911,7/5/2015,7/11/2015,Standard Class,Roland Schwarz,Corporate,Charlotte,North Carolina,South,FUR-FU-10003829,Furnishings,Stackable Trays,4.928,2,0.142857143,0.2,0.7392,6,2015,7,Jul,2.464,Low Price,0.15,Low Profit,0.075,Q3,2015 Q3
US-2017-167318,7/26/2017,8/1/2017,Standard Class,George Zrebassa,Corporate,Los Angeles,California,West,FUR-CH-10000665,Chairs,"Global Airflow Leather Mesh Back Chair, Black",362.352,3,0.214285714,0.2,45.294,6,2017,7,Jul,120.784,Medium Price,0.125,Low Profit,0.041666667,Q3,2017 Q3
CA-2017-135419,11/3/2017,11/9/2017,Standard Class,Bruce Geld,Consumer,Bakersfield,California,West,FUR-TA-10001086,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",486.368,4,0.285714286,0.2,36.4776,6,2017,11,Nov,121.592,Medium Price,0.075,Low Profit,0.01875,Q4,2017 Q4
CA-2014-168312,3/1/2014,3/7/2014,Standard Class,Giulietta Weimer,Consumer,Houston,Texas,Central,FUR-TA-10001866,Tables,Bevis Round Conference Room Tables and Bases,376.509,3,0.214285714,0.3,-43.0296,6,2014,3,Mar,125.503,Medium Price,-0.114285714,Loss,-0.038095238,Q1,2014 Q1
US-2017-105935,1/26/2017,1/31/2017,Standard Class,Bradley Drucker,Consumer,Columbus,Georgia,South,FUR-FU-10002157,Furnishings,Artistic Insta-Plaque,62.72,4,0.285714286,0,24.4608,5,2017,1,Jan,15.68,Low Price,0.39,Medium Profit,0.0975,Q1,2017 Q1
